Dates,EURUSD Exchange rate,ECBRateFutures,EuroStoxx 50 (Equity Markets)
18-03-2015,1.0864,-0.06,3668.52
19-03-2015,1.066,-0.04,3670.73
20-03-2015,1.0821,-0.06,3726.07
23-03-2015,1.0946,-0.05,3699.04
24-03-2015,1.0924,-0.06,3731.35
25-03-2015,1.097,-0.06,3684.04
26-03-2015,1.0884,-0.06,3669.79
27-03-2015,1.0889,-0.05,3679.03
30-03-2015,1.0833,-0.05,3727.8
31-03-2015,1.0731,0.05,3697.38
01-04-2015,1.0763,-0.07,3714.89
02-04-2015,1.088,-0.08,3715.27
03-04-2015,1.0969,,
06-04-2015,1.0922,,
07-04-2015,1.0814,-0.08,3768.72
08-04-2015,1.0781,-0.07,3742.63
09-04-2015,1.0659,-0.06,3781.79
10-04-2015,1.0604,-0.07,3816.76
13-04-2015,1.0567,-0.07,3828.78
14-04-2015,1.0655,-0.09,3784.53
15-04-2015,1.0684,-0.07,3803.55
16-04-2015,1.0761,-0.09,3751.72
17-04-2015,1.0806,-0.07,3674.05
20-04-2015,1.0738,-0.08,3718.04
21-04-2015,1.0736,-0.08,3719.38
22-04-2015,1.0725,-0.08,3724.49
23-04-2015,1.0824,-0.08,3697.88
24-04-2015,1.0873,-0.08,3713.96
27-04-2015,1.0891,-0.08,3771.45
28-04-2015,1.0981,-0.08,3715.42
29-04-2015,1.1128,-0.07,3617.11
30-04-2015,1.1224,-0.03,3615.59
01-05-2015,1.1199,,3615.59
04-05-2015,1.1146,-0.08,3632.94
05-05-2015,1.1185,-0.08,3546.56
06-05-2015,1.1347,-0.09,3558.03
07-05-2015,1.1267,-0.09,3556.21
08-05-2015,1.1199,-0.09,3649.48
11-05-2015,1.1155,-0.09,3624.41
12-05-2015,1.1213,-0.09,3573.1
13-05-2015,1.1354,-0.14,3553.42
14-05-2015,1.141,-0.14,3602.22
15-05-2015,1.1451,-0.11,3573.07
18-05-2015,1.1315,-0.1,3589.22
19-05-2015,1.115,-0.11,3670.52
20-05-2015,1.1094,-0.1,3683.48
21-05-2015,1.1112,-0.11,3688.72
22-05-2015,1.1013,-0.14,3679.14
25-05-2015,1.0978,-0.14,3655.41
26-05-2015,1.0873,-0.11,3619.3
27-05-2015,1.0904,-0.11,3682.87
28-05-2015,1.0949,-0.1,3650.71
29-05-2015,1.0986,-0.08,3570.78
01-06-2015,1.0927,-0.11,3575.04
02-06-2015,1.1151,-0.12,3561.89
03-06-2015,1.1275,-0.14,3583.82
04-06-2015,1.1238,-0.14,3556.38
05-06-2015,1.1114,-0.12,3510.01
08-06-2015,1.1291,-0.13,3468.31
09-06-2015,1.1283,-0.13,3456.79
10-06-2015,1.1324,-0.12,3526.48
11-06-2015,1.1258,-0.12,3551.91
12-06-2015,1.1266,-0.12,3502.77
15-06-2015,1.1283,-0.12,3438.07
16-06-2015,1.1248,-0.12,3454.09
17-06-2015,1.1337,-0.11,3428.76
18-06-2015,1.1359,-0.12,3450.45
19-06-2015,1.1352,-0.12,3455.8
22-06-2015,1.1341,-0.13,3596.07
23-06-2015,1.1167,-0.12,3625.97
24-06-2015,1.1205,-0.11,3610.95
25-06-2015,1.1205,-0.12,3610.91
26-06-2015,1.1167,-0.12,3621.37
29-06-2015,1.1236,-0.12,3468.9
30-06-2015,1.1147,-0.06,3424.3
01-07-2015,1.1053,-0.12,3496.28
02-07-2015,1.1084,-0.12,3463.25
03-07-2015,1.1114,-0.12,3441.76
06-07-2015,1.1056,-0.12,3365.2
07-07-2015,1.1011,-0.12,3294.19
08-07-2015,1.1077,-0.12,3327.5
09-07-2015,1.1036,-0.12,3420.03
10-07-2015,1.1162,-0.12,3528.81
13-07-2015,1.1002,-0.12,3590.43
14-07-2015,1.1009,-0.11,3607.19
15-07-2015,1.095,-0.12,3623.87
16-07-2015,1.0875,-0.12,3676.41
17-07-2015,1.083,-0.12,3670.34
20-07-2015,1.0825,-0.12,3686.58
21-07-2015,1.0935,-0.12,3647.96
22-07-2015,1.0929,-0.12,3635.58
23-07-2015,1.0984,-0.12,3634.64
24-07-2015,1.0984,-0.11,3600
27-07-2015,1.1088,-0.12,3513.1
28-07-2015,1.106,-0.11,3554.11
29-07-2015,1.0984,-0.11,3575.53
30-07-2015,1.0932,-0.12,3583.79
31-07-2015,1.0984,-0.1,3600.69
03-08-2015,1.095,-0.11,3635.4
04-08-2015,1.0881,-0.11,3619.31
05-08-2015,1.0906,-0.11,3676.75
06-08-2015,1.0925,-0.12,3668.47
07-08-2015,1.0967,-0.12,3637.8
10-08-2015,1.1019,-0.13,3674.94
11-08-2015,1.1042,-0.12,3605.28
12-08-2015,1.1159,-0.12,3484.41
13-08-2015,1.115,-0.13,3516.15
14-08-2015,1.1109,-0.13,3491.03
17-08-2015,1.1078,-0.12,3497.9
18-08-2015,1.1024,-0.13,3495.38
19-08-2015,1.112,-0.12,3429.84
20-08-2015,1.1242,-0.12,3353.48
21-08-2015,1.1386,-0.12,3247.26
24-08-2015,1.1619,-0.13,3073.39
25-08-2015,1.1517,-0.14,3218.01
26-08-2015,1.1314,-0.13,3170.73
27-08-2015,1.1246,-0.13,3280.78
28-08-2015,1.1185,-0.13,3286.59
31-08-2015,1.1211,-0.11,3269.63
01-09-2015,1.1315,-0.12,3188.73
02-09-2015,1.1227,-0.12,3198.86
03-09-2015,1.1123,-0.12,3270.09
04-09-2015,1.1149,-0.13,3180.25
07-09-2015,1.117,-0.14,3197.97
08-09-2015,1.1203,-0.13,3233.84
09-09-2015,1.1207,-0.13,3269.98
10-09-2015,1.128,-0.13,3221.14
11-09-2015,1.1338,-0.13,3187.94
14-09-2015,1.1317,-0.14,3175.62
15-09-2015,1.1269,-0.14,3207.6
16-09-2015,1.129,-0.14,3251.79
17-09-2015,1.1435,-0.14,3255.79
18-09-2015,1.1298,-0.14,3157.3
21-09-2015,1.119,-0.14,3184.72
22-09-2015,1.112,-0.14,3076.05
23-09-2015,1.1186,-0.14,3079.99
24-09-2015,1.123,-0.14,3019.34
25-09-2015,1.1195,-0.14,3113.16
28-09-2015,1.1244,-0.15,3039.44
29-09-2015,1.1249,-0.14,3029.86
30-09-2015,1.1177,-0.12,3100.67
01-10-2015,1.1195,-0.14,3069.05
02-10-2015,1.1216,-0.14,3088.18
05-10-2015,1.1188,-0.14,3190.39
06-10-2015,1.1272,-0.13,3220.09
07-10-2015,1.1237,-0.14,3226.4
08-10-2015,1.1276,-0.14,3224.96
09-10-2015,1.1358,-0.14,3250.31
12-10-2015,1.1358,-0.13,3247.33
13-10-2015,1.1379,-0.14,3221.28
14-10-2015,1.1474,-0.14,3191.57
15-10-2015,1.1386,-0.14,3238.81
16-10-2015,1.1348,-0.14,3264.93
19-10-2015,1.1327,-0.14,3272.04
20-10-2015,1.1346,-0.14,3255.72
21-10-2015,1.1339,-0.14,3272.23
22-10-2015,1.1109,-0.14,3353.11
23-10-2015,1.1018,-0.13,3425.81
26-10-2015,1.1058,-0.14,3414.6
27-10-2015,1.1051,-0.14,3381.01
28-10-2015,1.0923,-0.14,3421.09
29-10-2015,1.0977,-0.14,3413.39
30-10-2015,1.1006,-0.13,3418.23
02-11-2015,1.1016,-0.13,3434.5
03-11-2015,1.0964,-0.13,3442.68
04-11-2015,1.0866,-0.13,3439.16
05-11-2015,1.0884,-0.13,3447.49
06-11-2015,1.0741,-0.14,3468.21
09-11-2015,1.0752,-0.14,3418.36
10-11-2015,1.0724,-0.14,3425.4
11-11-2015,1.0743,-0.13,3448.42
12-11-2015,1.0814,-0.14,3387.7
13-11-2015,1.0773,-0.13,3360.65
16-11-2015,1.0686,-0.14,3362.23
17-11-2015,1.0642,-0.13,3451.94
18-11-2015,1.066,-0.13,3431.92
19-11-2015,1.0734,-0.14,3448.93
20-11-2015,1.0646,-0.13,3452.45
23-11-2015,1.0636,-0.14,3445.26
24-11-2015,1.0643,-0.14,3409.6
25-11-2015,1.0624,-0.13,3462.06
26-11-2015,1.061,-0.14,3498.62
27-11-2015,1.0593,-0.14,3488.99
30-11-2015,1.0565,-0.13,3506.45
01-12-2015,1.0633,-0.13,3479.64
02-12-2015,1.0615,-0.13,3468.66
03-12-2015,1.094,-0.14,3343.34
04-12-2015,1.0881,-0.14,3330.75
07-12-2015,1.0837,-0.14,3360.21
08-12-2015,1.0892,-0.15,3297.46
09-12-2015,1.1025,-0.24,3277.21
10-12-2015,1.0941,-0.23,3269.97
11-12-2015,1.0986,-0.23,3203.21
14-12-2015,1.0992,-0.23,3139.24
15-12-2015,1.0931,-0.24,3241.51
16-12-2015,1.0912,-0.24,3246.78
17-12-2015,1.0826,-0.24,3306.47
18-12-2015,1.0868,-0.24,3260.72
21-12-2015,1.0915,-0.23,3213.01
22-12-2015,1.0957,-0.23,3214.32
23-12-2015,1.0912,-0.23,3286.68
24-12-2015,1.0963,-0.24,3284.47
25-12-2015,1.096,,
28-12-2015,1.0968,-0.24,3256.49
29-12-2015,1.092,-0.22,3314.28
30-12-2015,1.0933,-0.14,3287.98
31-12-2015,1.0862,-0.13,3267.52
01-01-2016,1.0856,,
04-01-2016,1.0831,-0.24,3164.76
05-01-2016,1.0748,-0.25,3178.01
06-01-2016,1.0781,-0.25,3139.32
07-01-2016,1.0932,-0.23,3084.68
08-01-2016,1.0922,-0.24,3033.47
11-01-2016,1.0859,-0.24,3027.49
12-01-2016,1.0858,-0.23,3064.66
13-01-2016,1.0877,-0.24,3073.02
14-01-2016,1.0865,-0.24,3024
15-01-2016,1.0916,-0.24,2952.48
18-01-2016,1.0892,-0.24,2935.39
19-01-2016,1.0908,-0.24,2980.49
20-01-2016,1.089,-0.24,2882.59
21-01-2016,1.0874,-0.24,2943.92
22-01-2016,1.0796,-0.24,3023.21
25-01-2016,1.0849,-0.24,3001.78
26-01-2016,1.087,-0.24,3032.84
27-01-2016,1.0893,-0.24,3043.47
28-01-2016,1.094,-0.24,2979.42
29-01-2016,1.0831,-0.23,3045.09
01-02-2016,1.0888,-0.24,3021.01
02-02-2016,1.0919,-0.23,2951.85
03-02-2016,1.1105,-0.25,2896.63
04-02-2016,1.1209,-0.23,2905.3
05-02-2016,1.1158,-0.24,2879.39
08-02-2016,1.1193,-0.24,2785.17
09-02-2016,1.1293,-0.24,2736.5
10-02-2016,1.1292,-0.24,2789.05
11-02-2016,1.1323,-0.24,2680.35
12-02-2016,1.1256,-0.24,2756.16
15-02-2016,1.1156,-0.24,2833.87
16-02-2016,1.1144,-0.24,2821.26
17-02-2016,1.1128,-0.24,2897.72
18-02-2016,1.1107,-0.24,2895.15
19-02-2016,1.113,-0.24,2871.05
22-02-2016,1.103,-0.24,2933.91
23-02-2016,1.102,-0.25,2887.38
24-02-2016,1.1013,-0.25,2820.24
25-02-2016,1.1018,-0.25,2877.42
26-02-2016,1.0934,-0.24,2929.16
29-02-2016,1.0873,-0.23,2945.75
01-03-2016,1.0868,-0.24,2996.39
02-03-2016,1.0868,-0.23,3022.14
03-03-2016,1.0957,-0.24,3012.87
04-03-2016,1.1005,-0.24,3037.35
07-03-2016,1.1014,-0.24,3021.09
08-03-2016,1.1011,-0.23,3002.01
09-03-2016,1.0999,-0.24,3016.18
10-03-2016,1.1177,-0.24,2970.78
11-03-2016,1.1156,-0.24,3073.8
14-03-2016,1.1103,-0.24,3091.98
15-03-2016,1.1109,-0.25,3067.21
16-03-2016,1.1224,-0.34,3062.05
17-03-2016,1.1318,-0.35,3043.1
18-03-2016,1.127,-0.34,3059.77
21-03-2016,1.1241,-0.34,3048.77
22-03-2016,1.1217,-0.34,3051.23
23-03-2016,1.1181,-0.35,3042.42
24-03-2016,1.1174,-0.35,2986.73
25-03-2016,1.1167,,
28-03-2016,1.1196,,
29-03-2016,1.1291,-0.35,3004.87
30-03-2016,1.1338,-0.35,3044.1
31-03-2016,1.138,-0.3,3004.93
01-04-2016,1.1391,-0.34,2953.28
04-04-2016,1.1391,-0.33,2962.28
05-04-2016,1.1384,-0.33,2890.35
06-04-2016,1.1399,-0.33,2909.36
07-04-2016,1.1378,-0.33,2871.57
08-04-2016,1.1399,-0.33,2911.98
11-04-2016,1.1408,-0.33,2924.23
12-04-2016,1.1386,-0.34,2942.09
13-04-2016,1.1274,-0.34,3039.19
14-04-2016,1.1268,-0.34,3060.86
15-04-2016,1.1284,-0.34,3054.34
18-04-2016,1.1313,-0.35,3064.03
19-04-2016,1.1358,-0.34,3112.99
20-04-2016,1.1297,-0.34,3142.52
21-04-2016,1.1288,-0.34,3151.69
22-04-2016,1.1222,-0.34,3141.12
25-04-2016,1.1268,-0.34,3117.62
26-04-2016,1.1297,-0.34,3121.29
27-04-2016,1.1322,-0.34,3130.43
28-04-2016,1.1352,-0.34,3125.43
29-04-2016,1.1451,-0.33,3028.21
02-05-2016,1.1534,-0.34,3032.6
03-05-2016,1.1496,-0.33,2974.2
04-05-2016,1.1487,-0.34,2938.75
05-05-2016,1.1405,-0.34,2940.35
06-05-2016,1.1404,-0.33,2936.84
09-05-2016,1.1383,-0.33,2955.83
10-05-2016,1.1372,-0.33,2978.97
11-05-2016,1.1426,-0.34,2956.71
12-05-2016,1.1377,-0.34,2935.46
13-05-2016,1.1309,-0.34,2956.63
16-05-2016,1.1321,-0.35,2951.39
17-05-2016,1.1313,-0.33,2938.09
18-05-2016,1.1216,-0.34,2956.43
19-05-2016,1.1203,-0.34,2919.22
20-05-2016,1.1224,-0.34,2962.16
23-05-2016,1.122,-0.34,2932.93
24-05-2016,1.1141,-0.34,3010.12
25-05-2016,1.1155,-0.34,3061.6
26-05-2016,1.1194,-0.36,3071.21
27-05-2016,1.1115,-0.35,3078.48
30-05-2016,1.1138,-0.34,3090.01
31-05-2016,1.1132,-0.32,3063.48
01-06-2016,1.1188,-0.33,3038.77
02-06-2016,1.1151,-0.33,3033.86
03-06-2016,1.1367,-0.34,2997.55
06-06-2016,1.1355,-0.33,3001.9
07-06-2016,1.1358,-0.33,3040.69
08-06-2016,1.1395,-0.34,3019.76
09-06-2016,1.1316,-0.33,2989.03
10-06-2016,1.1251,-0.33,2911.11
13-06-2016,1.1292,-0.33,2853.52
14-06-2016,1.1207,-0.33,2797.18
15-06-2016,1.126,-0.33,2830.3
16-06-2016,1.1225,-0.34,2819.3
17-06-2016,1.1277,-0.34,2849.17
20-06-2016,1.1314,-0.34,2942.88
21-06-2016,1.1242,-0.34,2967.34
22-06-2016,1.1296,-0.34,2978.31
23-06-2016,1.1385,-0.34,3037.86
24-06-2016,1.1117,-0.32,2776.09
27-06-2016,1.1025,-0.34,2697.44
28-06-2016,1.1065,-0.34,2758.67
29-06-2016,1.1125,-0.34,2832.18
30-06-2016,1.1106,-0.29,2864.74
01-07-2016,1.1136,-0.32,2883.06
04-07-2016,1.1154,-0.32,2862.21
05-07-2016,1.1076,-0.32,2812.88
06-07-2016,1.11,-0.33,2761.37
07-07-2016,1.1063,-0.33,2780.1
08-07-2016,1.1051,-0.32,2838.01
11-07-2016,1.1058,-0.33,2885.32
12-07-2016,1.1061,-0.32,2933.44
13-07-2016,1.109,-0.33,2926.14
14-07-2016,1.112,-0.33,2963.07
15-07-2016,1.1035,-0.33,2958.65
18-07-2016,1.1075,-0.33,2949.17
19-07-2016,1.1021,-0.34,2931.1
20-07-2016,1.1015,-0.33,2966.95
21-07-2016,1.1026,-0.34,2968.49
22-07-2016,1.0977,-0.34,2972.23
25-07-2016,1.0995,-0.33,2973.22
26-07-2016,1.0986,-0.33,2978.9
27-07-2016,1.1058,-0.33,2999.48
28-07-2016,1.1077,-0.34,2966.1
29-07-2016,1.1174,-0.32,2990.76
01-08-2016,1.1163,-0.33,2967.31
02-08-2016,1.1224,-0.33,2906.98
03-08-2016,1.1149,-0.33,2911.06
04-08-2016,1.113,-0.34,2932.34
05-08-2016,1.1086,-0.34,2973.71
08-08-2016,1.1088,-0.34,2982.92
09-08-2016,1.1117,-0.34,3029.18
10-08-2016,1.1176,-0.33,3018.46
11-08-2016,1.1137,-0.34,3049.03
12-08-2016,1.1162,-0.35,3044.94
15-08-2016,1.1184,-0.35,3046.65
16-08-2016,1.1279,-0.34,3016.19
17-08-2016,1.1289,-0.34,2980.54
18-08-2016,1.1354,-0.34,2995.3
19-08-2016,1.1325,-0.34,2968.2
22-08-2016,1.132,-0.34,2960.37
23-08-2016,1.1305,-0.34,2993.73
24-08-2016,1.1264,-0.34,3008.59
25-08-2016,1.1285,-0.34,2987.69
26-08-2016,1.1198,-0.34,3010.36
29-08-2016,1.1189,-0.34,2998.5
30-08-2016,1.1143,-0.34,3030.75
31-08-2016,1.1158,-0.33,3023.13
01-09-2016,1.1197,-0.34,3017.49
02-09-2016,1.1156,-0.34,3079.74
05-09-2016,1.1147,-0.34,3077.66
06-09-2016,1.1255,-0.34,3070.16
07-09-2016,1.1239,-0.35,3091.66
08-09-2016,1.126,-0.34,3083.54
09-09-2016,1.1233,-0.34,3053.2
12-09-2016,1.1235,-0.34,3012.88
13-09-2016,1.122,-0.35,2974.8
14-09-2016,1.125,-0.34,2964.9
15-09-2016,1.1244,-0.34,2973.77
16-09-2016,1.1155,-0.35,2935.25
19-09-2016,1.1175,-0.35,2968.31
20-09-2016,1.1151,-0.35,2964.86
21-09-2016,1.1189,-0.35,2982.18
22-09-2016,1.1208,-0.34,3051.69
23-09-2016,1.1226,-0.34,3032.31
26-09-2016,1.1254,-0.34,2975.88
27-09-2016,1.1215,-0.34,2970.84
28-09-2016,1.1217,-0.35,2991.11
29-09-2016,1.1222,-0.34,2991.58
30-09-2016,1.1235,-0.33,3002.24
03-10-2016,1.1211,-0.32,2998.5
04-10-2016,1.1204,-0.34,3029.5
05-10-2016,1.1205,-0.34,3026.28
06-10-2016,1.1151,-0.35,3021.58
07-10-2016,1.1201,-0.35,3000.57
10-10-2016,1.1139,-0.34,3035.76
11-10-2016,1.1054,-0.35,3020.69
12-10-2016,1.1007,-0.35,3008.03
13-10-2016,1.1056,-0.35,2975.04
14-10-2016,1.0972,-0.35,3025.19
17-10-2016,1.1,-0.35,3008.72
18-10-2016,1.0981,-0.35,3046.99
19-10-2016,1.0974,-0.35,3055.94
20-10-2016,1.0929,-0.35,3076.63
21-10-2016,1.0884,-0.35,3077.65
24-10-2016,1.0882,-0.35,3093.86
25-10-2016,1.0889,-0.35,3087.41
26-10-2016,1.0908,-0.35,3080.98
27-10-2016,1.0897,-0.35,3085.17
28-10-2016,1.0985,-0.35,3079.24
31-10-2016,1.0981,-0.33,3055.25
01-11-2016,1.1055,-0.35,3023.15
02-11-2016,1.1098,-0.34,2980.17
03-11-2016,1.1105,-0.34,2973.49
04-11-2016,1.1141,-0.34,2954.53
07-11-2016,1.1041,-0.34,3009.28
08-11-2016,1.1026,-0.34,3023.43
09-11-2016,1.091,-0.36,3056.29
10-11-2016,1.0893,-0.35,3046.59
11-11-2016,1.0855,-0.35,3030.02
14-11-2016,1.0737,-0.35,3039.8
15-11-2016,1.0722,-0.35,3049.72
16-11-2016,1.0691,-0.36,3026.36
17-11-2016,1.0626,-0.35,3041.79
18-11-2016,1.0588,-0.35,3020.83
21-11-2016,1.063,-0.35,3032.97
22-11-2016,1.0627,-0.35,3044.33
23-11-2016,1.0553,-0.35,3032.14
24-11-2016,1.0554,-0.35,3040.6
25-11-2016,1.0589,-0.35,3048.38
28-11-2016,1.0614,-0.35,3016.8
29-11-2016,1.065,-0.35,3038.42
30-11-2016,1.0589,-0.34,3051.61
01-12-2016,1.0661,-0.34,3030.98
02-12-2016,1.0664,-0.35,3015.13
05-12-2016,1.0764,-0.35,3052.75
06-12-2016,1.0718,-0.35,3100.76
07-12-2016,1.0753,-0.35,3142.24
08-12-2016,1.0615,-0.35,3185.79
09-12-2016,1.0561,-0.35,3197.54
12-12-2016,1.0635,-0.35,3199.11
13-12-2016,1.0626,-0.35,3236.71
14-12-2016,1.0536,-0.35,3211.71
15-12-2016,1.0414,-0.36,3249.74
16-12-2016,1.0451,-0.35,3259.24
19-12-2016,1.0402,-0.35,3257.85
20-12-2016,1.0388,-0.35,3279.41
21-12-2016,1.0424,-0.35,3270.75
22-12-2016,1.0437,-0.35,3269.51
23-12-2016,1.0456,-0.36,3273.97
26-12-2016,1.0455,,
27-12-2016,1.0457,-0.36,3278.53
28-12-2016,1.0413,-0.35,3278.72
29-12-2016,1.049,-0.36,3271.76
30-12-2016,1.0517,-0.33,3290.52
02-01-2017,1.0455,-0.36,3308.67
03-01-2017,1.0405,-0.35,3315.02
04-01-2017,1.0489,-0.34,3317.52
05-01-2017,1.0607,-0.35,3316.47
06-01-2017,1.0532,-0.36,3321.17
09-01-2017,1.0574,-0.35,3308.97
10-01-2017,1.0554,-0.35,3306.21
11-01-2017,1.0582,-0.35,3307.94
12-01-2017,1.0613,-0.35,3286.7
13-01-2017,1.0643,-0.35,3324.34
16-01-2017,1.0601,-0.35,3294.53
17-01-2017,1.0713,-0.35,3285.04
18-01-2017,1.063,-0.35,3294
19-01-2017,1.0664,-0.35,3290.33
20-01-2017,1.0703,-0.35,3299.44
23-01-2017,1.0765,-0.35,3273.04
24-01-2017,1.0731,-0.35,3281.53
25-01-2017,1.0748,-0.35,3326.15
26-01-2017,1.0682,-0.35,3319.13
27-01-2017,1.0699,-0.35,3303.33
30-01-2017,1.0695,-0.35,3262.72
31-01-2017,1.0798,-0.34,3230.68
01-02-2017,1.0769,-0.35,3258.92
02-02-2017,1.0759,-0.35,3253.61
03-02-2017,1.0783,-0.35,3273.11
06-02-2017,1.075,-0.35,3238.31
07-02-2017,1.0683,-0.35,3235.71
08-02-2017,1.0698,-0.35,3238.04
09-02-2017,1.0655,-0.35,3277.79
10-02-2017,1.0643,-0.35,3270.83
13-02-2017,1.0598,-0.35,3305.23
14-02-2017,1.0578,-0.35,3308.89
15-02-2017,1.0601,-0.35,3323.71
16-02-2017,1.0674,-0.35,3311.04
17-02-2017,1.0616,-0.36,3308.81
20-02-2017,1.0614,-0.35,3312.39
21-02-2017,1.0536,-0.36,3339.33
22-02-2017,1.0558,-0.36,3339.27
23-02-2017,1.0582,-0.36,3333.96
24-02-2017,1.0563,-0.36,3304.09
27-02-2017,1.0587,-0.36,3309.3
28-02-2017,1.0576,-0.34,3319.61
01-03-2017,1.0547,-0.35,3390.2
02-03-2017,1.0507,-0.35,3384.71
03-03-2017,1.0622,-0.35,3403.39
06-03-2017,1.0582,-0.35,3387.46
07-03-2017,1.0566,-0.35,3385.12
08-03-2017,1.0541,-0.35,3389.62
09-03-2017,1.0577,-0.35,3409.89
10-03-2017,1.0673,-0.35,3416.27
13-03-2017,1.0653,-0.35,3415.49
14-03-2017,1.0604,-0.35,3399.43
15-03-2017,1.0734,-0.35,3409.32
16-03-2017,1.0766,-0.35,3439.96
17-03-2017,1.0738,-0.35,3448.41
20-03-2017,1.0739,-0.35,3437.48
21-03-2017,1.0811,-0.35,3429.62
22-03-2017,1.0797,-0.36,3420.7
23-03-2017,1.0783,-0.36,3452.18
24-03-2017,1.0798,-0.36,3444.15
27-03-2017,1.0864,-0.36,3437.14
28-03-2017,1.0814,-0.36,3465.07
29-03-2017,1.0766,-0.36,3475.27
30-03-2017,1.0674,-0.36,3481.58
31-03-2017,1.0652,-0.36,3500.93
03-04-2017,1.067,-0.35,3472.94
04-04-2017,1.0674,-0.35,3481.66
05-04-2017,1.0663,-0.35,3472.58
06-04-2017,1.0644,-0.35,3489.57
07-04-2017,1.0591,-0.35,3495.8
10-04-2017,1.0596,-0.36,3480.44
11-04-2017,1.0605,-0.36,3470.04
12-04-2017,1.0665,-0.36,3468.51
13-04-2017,1.0613,-0.36,3448.26
14-04-2017,1.0618,,
17-04-2017,1.0643,,
18-04-2017,1.073,-0.36,3409.78
19-04-2017,1.0711,-0.36,3420.99
20-04-2017,1.0717,-0.36,3440.03
21-04-2017,1.0728,-0.36,3440.27
24-04-2017,1.0868,-0.36,3577.38
25-04-2017,1.0926,-0.36,3583.16
26-04-2017,1.0904,-0.36,3578.71
27-04-2017,1.0873,-0.36,3563.29
28-04-2017,1.0895,-0.35,3559.59
01-05-2017,1.0899,,3559.59
02-05-2017,1.093,-0.36,3578.21
03-05-2017,1.0886,-0.36,3586.25
04-05-2017,1.0985,-0.36,3627.88
05-05-2017,1.0998,-0.36,3658.79
08-05-2017,1.0924,-0.36,3642.11
09-05-2017,1.0874,-0.36,3649.08
10-05-2017,1.0868,-0.36,3645.74
11-05-2017,1.0861,-0.36,3623.55
12-05-2017,1.0931,-0.36,3637.52
15-05-2017,1.0975,-0.36,3641.88
16-05-2017,1.1083,-0.37,3641.89
17-05-2017,1.1159,-0.36,3584.83
18-05-2017,1.1103,-0.36,3562.22
19-05-2017,1.1206,-0.36,3587.01
22-05-2017,1.1237,-0.36,3576.53
23-05-2017,1.1183,-0.36,3595.03
24-05-2017,1.1219,-0.36,3586.62
25-05-2017,1.121,-0.36,3584.55
26-05-2017,1.1183,-0.36,3579.02
29-05-2017,1.1164,-0.36,3578.95
30-05-2017,1.1186,-0.36,3561.22
31-05-2017,1.1244,-0.35,3554.59
01-06-2017,1.1213,-0.36,3567.02
02-06-2017,1.1279,-0.33,3591.82
05-06-2017,1.1254,-0.37,3579.55
06-06-2017,1.1277,-0.36,3554.18
07-06-2017,1.1257,-0.36,3548.84
08-06-2017,1.1214,-0.36,3563.88
09-06-2017,1.1195,-0.36,3586.07
12-06-2017,1.1203,-0.36,3543.95
13-06-2017,1.1211,-0.36,3557.87
14-06-2017,1.1218,-0.36,3547.15
15-06-2017,1.1145,-0.36,3525.46
16-06-2017,1.1198,-0.36,3543.88
19-06-2017,1.1149,-0.36,3579.58
20-06-2017,1.1134,-0.36,3560.66
21-06-2017,1.1168,-0.36,3554.35
22-06-2017,1.1152,-0.36,3555.76
23-06-2017,1.1194,-0.36,3543.68
26-06-2017,1.1182,-0.36,3561.76
27-06-2017,1.1339,-0.36,3538.32
28-06-2017,1.1378,-0.36,3535.7
29-06-2017,1.1441,-0.36,3471.33
30-06-2017,1.1426,-0.35,3441.88
03-07-2017,1.1364,-0.36,3491.81
04-07-2017,1.1346,-0.36,3479.47
05-07-2017,1.1352,-0.36,3478.41
06-07-2017,1.1423,-0.36,3462.06
07-07-2017,1.1401,-0.36,3463.84
10-07-2017,1.1399,-0.36,3478.06
11-07-2017,1.1467,-0.36,3464.48
12-07-2017,1.1412,-0.36,3515.23
13-07-2017,1.1398,-0.36,3527.83
14-07-2017,1.147,-0.36,3525.94
17-07-2017,1.1478,-0.36,3516.35
18-07-2017,1.1554,-0.36,3478.68
19-07-2017,1.1515,-0.36,3500.28
20-07-2017,1.1631,-0.36,3499.49
21-07-2017,1.1663,-0.36,3451.71
24-07-2017,1.1642,-0.36,3453.17
25-07-2017,1.1647,-0.36,3473.54
26-07-2017,1.1734,-0.36,3491.19
27-07-2017,1.1677,-0.36,3493.14
28-07-2017,1.1751,-0.36,3467.73
31-07-2017,1.1842,-0.35,3449.36
01-08-2017,1.1802,-0.36,3477.39
02-08-2017,1.1856,-0.35,3459.32
03-08-2017,1.187,-0.35,3466.37
04-08-2017,1.1773,-0.36,3507.41
07-08-2017,1.1795,-0.35,3505.8
08-08-2017,1.1752,-0.36,3515.63
09-08-2017,1.1759,-0.35,3468.45
10-08-2017,1.1772,-0.35,3433.54
11-08-2017,1.1821,-0.36,3406.34
14-08-2017,1.178,-0.36,3450.66
15-08-2017,1.1735,-0.36,3461.91
16-08-2017,1.1767,-0.36,3484.57
17-08-2017,1.1723,-0.36,3461.97
18-08-2017,1.1761,-0.36,3446.03
21-08-2017,1.1815,-0.36,3423.53
22-08-2017,1.1762,-0.36,3455.59
23-08-2017,1.1807,-0.36,3438.63
24-08-2017,1.1799,-0.36,3444.73
25-08-2017,1.1924,-0.36,3438.55
28-08-2017,1.1979,-0.36,3421.03
29-08-2017,1.1972,-0.36,3388.22
